SCATS_Number,SCATS Neighbours,NB_LATITUDE,NB_LONGITUDE,V00
4032,4030 4321 3057 4034,-37.80225,145.06081,15
4032,4030 4321 3057 4034,-37.80225,145.06081,33
4032,4030 4321 3057 4034,-37.80225,145.06081,46
4032,4030 4321 3057 4034,-37.80225,145.06081,14
4032,4030 4321 3057 4034,-37.80225,145.06081,7
4032,4030 4321 3057 4034,-37.80225,145.06081,21
4032,4030 4321 3057 4034,-37.80225,145.06081,19
4032,4030 4321 3057 4034,-37.80225,145.06081,28
4032,4030 4321 3057 4034,-37.80225,145.06081,27
4032,4030 4321 3057 4034,-37.80225,145.06081,38
4032,4030 4321 3057 4034,-37.80225,145.06081,17
4032,4030 4321 3057 4034,-37.80225,145.06081,11
4032,4030 4321 3057 4034,-37.80225,145.06081,15
4032,4030 4321 3057 4034,-37.80225,145.06081,18
4032,4030 4321 3057 4034,-37.80225,145.06081,23
4032,4030 4321 3057 4034,-37.80225,145.06081,27
4032,4030 4321 3057 4034,-37.80225,145.06081,39
4032,4030 4321 3057 4034,-37.80225,145.06081,27
4032,4030 4321 3057 4034,-37.80225,145.06081,8
4034,4032 4324 4063 4035,-37.81147,145.05946,85
4034,4032 4324 4063 4035,-37.81147,145.05946,23
4034,4032 4324 4063 4035,-37.81147,145.05946,13
4034,4032 4324 4063 4035,-37.81147,145.05946,30
4034,4032 4324 4063 4035,-37.81147,145.05946,27
4034,4032 4324 4063 4035,-37.81147,145.05946,38
4034,4032 4324 4063 4035,-37.81147,145.05946,55
4034,4032 4324 4063 4035,-37.81147,145.05946,89
4034,4032 4324 4063 4035,-37.81147,145.05946,17
4034,4032 4324 4063 4035,-37.81147,145.05946,15
4034,4032 4324 4063 4035,-37.81147,145.05946,35
4034,4032 4324 4063 4035,-37.81147,145.05946,27
4034,4032 4324 4063 4035,-37.81147,145.05946,35
4034,4032 4324 4063 4035,-37.81147,145.05946,68
4034,4032 4324 4063 4035,-37.81147,145.05946,109
4034,4032 4324 4063 4035,-37.81147,145.05946,27
4034,4032 4324 4063 4035,-37.81147,145.05946,18
4034,4032 4324 4063 4035,-37.81147,145.05946,29
4034,4032 4324 4063 4035,-37.81147,145.05946,44
4034,4032 4324 4063 4035,-37.81147,145.05946,36
4034,4032 4324 4063 4035,-37.81147,145.05946,49
4034,4032 4324 4063 4035,-37.81147,145.05946,85
4034,4032 4324 4063 4035,-37.81147,145.05946,28
4034,4032 4324 4063 4035,-37.81147,145.05946,22
4034,4032 4324 4063 4035,-37.81147,145.05946,28
4034,4032 4324 4063 4035,-37.81147,145.05946,35
4034,4032 4324 4063 4035,-37.81147,145.05946,26
4034,4032 4324 4063 4035,-37.81147,145.05946,67
4034,4032 4324 4063 4035,-37.81147,145.05946,100
4034,4032 4324 4063 4035,-37.81147,145.05946,33
4034,4032 4324 4063 4035,-37.81147,145.05946,28
4034,4032 4324 4063 4035,-37.81193,145.05982,45
4034,4032 4324 4063 4035,-37.81193,145.05982,16
4034,4032 4324 4063 4035,-37.81193,145.05982,9
4034,4032 4324 4063 4035,-37.81193,145.05982,17
4034,4032 4324 4063 4035,-37.81193,145.05982,17
4034,4032 4324 4063 4035,-37.81193,145.05982,21
4034,4032 4324 4063 4035,-37.81193,145.05982,37
4034,4032 4324 4063 4035,-37.81193,145.05982,41
4034,4032 4324 4063 4035,-37.81193,145.05982,13
4034,4032 4324 4063 4035,-37.81193,145.05982,9
4034,4032 4324 4063 4035,-37.81193,145.05982,18
4034,4032 4324 4063 4035,-37.81193,145.05982,19
4034,4032 4324 4063 4035,-37.81193,145.05982,20
4034,4032 4324 4063 4035,-37.81193,145.05982,34
4034,4032 4324 4063 4035,-37.81193,145.05982,50
4034,4032 4324 4063 4035,-37.81193,145.05982,16
4034,4032 4324 4063 4035,-37.81193,145.05982,9
4034,4032 4324 4063 4035,-37.81193,145.05982,25
4034,4032 4324 4063 4035,-37.81193,145.05982,15
4034,4032 4324 4063 4035,-37.81193,145.05982,27
4034,4032 4324 4063 4035,-37.81193,145.05982,25
4034,4032 4324 4063 4035,-37.81193,145.05982,45
4034,4032 4324 4063 4035,-37.81193,145.05982,8
4034,4032 4324 4063 4035,-37.81193,145.05982,9
4034,4032 4324 4063 4035,-37.81193,145.05982,16
4034,4032 4324 4063 4035,-37.81193,145.05982,21
4034,4032 4324 4063 4035,-37.81193,145.05982,19
4034,4032 4324 4063 4035,-37.81193,145.05982,18
4034,4032 4324 4063 4035,-37.81193,145.05982,37
4034,4032 4324 4063 4035,-37.81193,145.05982,19
4034,4032 4324 4063 4035,-37.81193,145.05982,11
4034,4032 4324 4063 4035,-37.81216,145.05933,101
4034,4032 4324 4063 4035,-37.81216,145.05933,35
4034,4032 4324 4063 4035,-37.81216,145.05933,29
4034,4032 4324 4063 4035,-37.81216,145.05933,33
4034,4032 4324 4063 4035,-37.81216,145.05933,49
4034,4032 4324 4063 4035,-37.81216,145.05933,43
4034,4032 4324 4063 4035,-37.81216,145.05933,76
4034,4032 4324 4063 4035,-37.81216,145.05933,123
4034,4032 4324 4063 4035,-37.81216,145.05933,26
4034,4032 4324 4063 4035,-37.81216,145.05933,39
4034,4032 4324 4063 4035,-37.81216,145.05933,56
4034,4032 4324 4063 4035,-37.81216,145.05933,36
4034,4032 4324 4063 4035,-37.81216,145.05933,48
4034,4032 4324 4063 4035,-37.81216,145.05933,73
4034,4032 4324 4063 4035,-37.81216,145.05933,130
4034,4032 4324 4063 4035,-37.81216,145.05933,35
4034,4032 4324 4063 4035,-37.81216,145.05933,48
4034,4032 4324 4063 4035,-37.81216,145.05933,57
4034,4032 4324 4063 4035,-37.81216,145.05933,58
4034,4032 4324 4063 4035,-37.81216,145.05933,54
4034,4032 4324 4063 4035,-37.81216,145.05933,106
4034,4032 4324 4063 4035,-37.81216,145.05933,165
4034,4032 4324 4063 4035,-37.81216,145.05933,35
4034,4032 4324 4063 4035,-37.81216,145.05933,28
4034,4032 4324 4063 4035,-37.81216,145.05933,39
4034,4032 4324 4063 4035,-37.81216,145.05933,46
4034,4032 4324 4063 4035,-37.81216,145.05933,40
4034,4032 4324 4063 4035,-37.81216,145.05933,104
4034,4032 4324 4063 4035,-37.81216,145.05933,127
4034,4032 4324 4063 4035,-37.81216,145.05933,35
4034,4032 4324 4063 4035,-37.81216,145.05933,41
4034,4032 4324 4063 4035,-37.81184,145.05901,37
4034,4032 4324 4063 4035,-37.81184,145.05901,10
4034,4032 4324 4063 4035,-37.81184,145.05901,15
4034,4032 4324 4063 4035,-37.81184,145.05901,17
4034,4032 4324 4063 4035,-37.81184,145.05901,12
4034,4032 4324 4063 4035,-37.81184,145.05901,24
4034,4032 4324 4063 4035,-37.81184,145.05901,43
4034,4032 4324 4063 4035,-37.81184,145.05901,56
4034,4032 4324 4063 4035,-37.81184,145.05901,16
4034,4032 4324 4063 4035,-37.81184,145.05901,10
4034,4032 4324 4063 4035,-37.81184,145.05901,24
4034,4032 4324 4063 4035,-37.81184,145.05901,25
4034,4032 4324 4063 4035,-37.81184,145.05901,20
4034,4032 4324 4063 4035,-37.81184,145.05901,45
4034,4032 4324 4063 4035,-37.81184,145.05901,27
4034,4032 4324 4063 4035,-37.81184,145.05901,14
4034,4032 4324 4063 4035,-37.81184,145.05901,14
4034,4032 4324 4063 4035,-37.81184,145.05901,30
4034,4032 4324 4063 4035,-37.81184,145.05901,18
4034,4032 4324 4063 4035,-37.81184,145.05901,16
4034,4032 4324 4063 4035,-37.81184,145.05901,38
4034,4032 4324 4063 4035,-37.81184,145.05901,57
4034,4032 4324 4063 4035,-37.81184,145.05901,14
4034,4032 4324 4063 4035,-37.81184,145.05901,13
4034,4032 4324 4063 4035,-37.81184,145.05901,22
4034,4032 4324 4063 4035,-37.81184,145.05901,12
4034,4032 4324 4063 4035,-37.81184,145.05901,17
4034,4032 4324 4063 4035,-37.81184,145.05901,52
4034,4032 4324 4063 4035,-37.81184,145.05901,47
4034,4032 4324 4063 4035,-37.81184,145.05901,12
4034,4032 4324 4063 4035,-37.81184,145.05901,16
4035,4034 3120,-37.8172654,145.0583603,78
4035,4034 3120,-37.8172654,145.0583603,28
4035,4034 3120,-37.8172654,145.0583603,16
4035,4034 3120,-37.8172654,145.0583603,23
4035,4034 3120,-37.8172654,145.0583603,29
4035,4034 3120,-37.8172654,145.0583603,46
4035,4034 3120,-37.8172654,145.0583603,61
4035,4034 3120,-37.8172654,145.0583603,96
4035,4034 3120,-37.8172654,145.0583603,20
4035,4034 3120,-37.8172654,145.0583603,17
4035,4034 3120,-37.8172654,145.0583603,31
4035,4034 3120,-37.8172654,145.0583603,33
4035,4034 3120,-37.8172654,145.0583603,36
4035,4034 3120,-37.8172654,145.0583603,79
4035,4034 3120,-37.8172654,145.0583603,98
4035,4034 3120,-37.8172654,145.0583603,33
4035,4034 3120,-37.8172654,145.0583603,25
4035,4034 3120,-37.8172654,145.0583603,35
4035,4034 3120,-37.8172654,145.0583603,43
4035,4034 3120,-37.8172654,145.0583603,41
4035,4034 3120,-37.8172654,145.0583603,52
4035,4034 3120,-37.8172654,145.0583603,94
4035,4034 3120,-37.8172654,145.0583603,28
4035,4034 3120,-37.8172654,145.0583603,27
4035,4034 3120,-37.8172654,145.0583603,33
4035,4034 3120,-37.8172654,145.0583603,56
4035,4034 3120,-37.8172654,145.0583603,39
4035,4034 3120,-37.8172654,145.0583603,71
4035,4034 3120,-37.8172654,145.0583603,99
4035,4034 3120,-37.8172654,145.0583603,32
4035,4034 3120,-37.8172654,145.0583603,26
4035,4034 3120,-37.81744,145.05873,37
4035,4034 3120,-37.81744,145.05873,11
4035,4034 3120,-37.81744,145.05873,9
4035,4034 3120,-37.81744,145.05873,17
4035,4034 3120,-37.81744,145.05873,7
4035,4034 3120,-37.81744,145.05873,14
4035,4034 3120,-37.81744,145.05873,20
4035,4034 3120,-37.81744,145.05873,49
4035,4034 3120,-37.81744,145.05873,4
4035,4034 3120,-37.81744,145.05873,8
4035,4034 3120,-37.81744,145.05873,9
4035,4034 3120,-37.81744,145.05873,4
4035,4034 3120,-37.81744,145.05873,8
4035,4034 3120,-37.81744,145.05873,29
4035,4034 3120,-37.81744,145.05873,30
4035,4034 3120,-37.81744,145.05873,4
4035,4034 3120,-37.81744,145.05873,14
4035,4034 3120,-37.81744,145.05873,17
4035,4034 3120,-37.81744,145.05873,18
4035,4034 3120,-37.81744,145.05873,23
4035,4034 3120,-37.81744,145.05873,43
4035,4034 3120,-37.81744,145.05873,41
4035,4034 3120,-37.81744,145.05873,11
4035,4034 3120,-37.81744,145.05873,14
4035,4034 3120,-37.81744,145.05873,6
4035,4034 3120,-37.81744,145.05873,17
4035,4034 3120,-37.81744,145.05873,23
4035,4034 3120,-37.81744,145.05873,37
4035,4034 3120,-37.81744,145.05873,42
4035,4034 3120,-37.81744,145.05873,15
4035,4034 3120,-37.81744,145.05873,8
4035,4034 3120,-37.81912,145.05801,94
4035,4034 3120,-37.81912,145.05801,35
4035,4034 3120,-37.81912,145.05801,35
4035,4034 3120,-37.81912,145.05801,30
4035,4034 3120,-37.81912,145.05801,49
4035,4034 3120,-37.81912,145.05801,41
4035,4034 3120,-37.81912,145.05801,56
4035,4034 3120,-37.81912,145.05801,99
4035,4034 3120,-37.81912,145.05801,19
4035,4034 3120,-37.81912,145.05801,32
4035,4034 3120,-37.81912,145.05801,42
4035,4034 3120,-37.81912,145.05801,34
4035,4034 3120,-37.81912,145.05801,45
4035,4034 3120,-37.81912,145.05801,75
4035,4034 3120,-37.81912,145.05801,118
4035,4034 3120,-37.81912,145.05801,35
4035,4034 3120,-37.81912,145.05801,35
4035,4034 3120,-37.81912,145.05801,46
4035,4034 3120,-37.81912,145.05801,55
4035,4034 3120,-37.81912,145.05801,44
4035,4034 3120,-37.81912,145.05801,91
4035,4034 3120,-37.81912,145.05801,135
4035,4034 3120,-37.81912,145.05801,30
4035,4034 3120,-37.81912,145.05801,35
4035,4034 3120,-37.81912,145.05801,38
4035,4034 3120,-37.81912,145.05801,41
4035,4034 3120,-37.81912,145.05801,38
4035,4034 3120,-37.81912,145.05801,96
4035,4034 3120,-37.81912,145.05801,103
4035,4034 3120,-37.81912,145.05801,33
4035,4034 3120,-37.81912,145.05801,42
4035,4034 3120,-37.8188,145.05739,52
4035,4034 3120,-37.8188,145.05739,20
4035,4034 3120,-37.8188,145.05739,13
4035,4034 3120,-37.8188,145.05739,22
4035,4034 3120,-37.8188,145.05739,26
4035,4034 3120,-37.8188,145.05739,27
4035,4034 3120,-37.8188,145.05739,69
4035,4034 3120,-37.8188,145.05739,75
4035,4034 3120,-37.8188,145.05739,29
4035,4034 3120,-37.8188,145.05739,15
4035,4034 3120,-37.8188,145.05739,33
4035,4034 3120,-37.8188,145.05739,18
4035,4034 3120,-37.8188,145.05739,25
4035,4034 3120,-37.8188,145.05739,70
4035,4034 3120,-37.8188,145.05739,71
4035,4034 3120,-37.8188,145.05739,21
4035,4034 3120,-37.8188,145.05739,22
4035,4034 3120,-37.8188,145.05739,42
4035,4034 3120,-37.8188,145.05739,36
4035,4034 3120,-37.8188,145.05739,34
4035,4034 3120,-37.8188,145.05739,71
4035,4034 3120,-37.8188,145.05739,87
4035,4034 3120,-37.8188,145.05739,17
4035,4034 3120,-37.8188,145.05739,23
4035,4034 3120,-37.8188,145.05739,25
4035,4034 3120,-37.8188,145.05739,22
4035,4034 3120,-37.8188,145.05739,31
4035,4034 3120,-37.8188,145.05739,54
4035,4034 3120,-37.8188,145.05739,73
4035,4034 3120,-37.8188,145.05739,29
4035,4034 3120,-37.8188,145.05739,14
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,72
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,30
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,24
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,25
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,24
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,41
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,64
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,84
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,20
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,28
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,22
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,34
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,35
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,59
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,108
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,27
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,34
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,33
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,45
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,32
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,65
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,111
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,31
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,27
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,43
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,33
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,46
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,59
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,108
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,36
4040,3120 4266 4272 3804 3812 4043,-37.83256,145.05545,42
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,30
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,16
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,17
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,12
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,15
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,15
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,36
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,25
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,10
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,11
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,17
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,18
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,18
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,30
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,37
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,9
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,15
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,17
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,12
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,20
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,21
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,27
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,10
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,8
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,13
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,12
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,15
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,23
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,21
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,17
4040,3120 4266 4272 3804 3812 4043,-37.83294,145.05594,9
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,31
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,16
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,4
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,15
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,7
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,14
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,23
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,30
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,10
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,9
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,14
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,10
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,21
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,34
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,41
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,10
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,9
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,13
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,15
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,20
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,37
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,28
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,16
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,9
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,6
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,13
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,14
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,25
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,30
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,13
4040,3120 4266 4272 3804 3812 4043,-37.83312,145.05571,10
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,57
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,25
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,18
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,16
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,29
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,26
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,44
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,56
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,17
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,21
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,20
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,33
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,30
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,51
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,73
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,21
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,24
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,28
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,29
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,36
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,49
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,74
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,22
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,21
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,25
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,24
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,17
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,47
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,59
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,27
4040,3120 4266 4272 3804 3812 4043,-37.83323,145.05532,28
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,66
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,52
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,31
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,45
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,41
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,49
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,69
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,88
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,21
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,30
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,46
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,64
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,46
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,50
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,85
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,43
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,39
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,67
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,70
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,48
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,68
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,79
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,38
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,29
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,49
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,44
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,49
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,64
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,100
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,44
4040,3120 4266 4272 3804 3812 4043,-37.83284,145.05505,41
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,53
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,17
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,7
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,21
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,26
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,26
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,37
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,67
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,14
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,12
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,18
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,13
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,38
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,57
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,71
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,24
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,21
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,37
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,28
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,23
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,24
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,72
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,22
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,18
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,18
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,19
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,28
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,41
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,79
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,17
4040,3120 4266 4272 3804 3812 4043,-37.83254,145.05507,21
4043,4040 4273 2000,-37.84683,145.05275,72
4043,4040 4273 2000,-37.84683,145.05275,29
4043,4040 4273 2000,-37.84683,145.05275,23
4043,4040 4273 2000,-37.84683,145.05275,40
4043,4040 4273 2000,-37.84683,145.05275,20
4043,4040 4273 2000,-37.84683,145.05275,34
4043,4040 4273 2000,-37.84683,145.05275,70
4043,4040 4273 2000,-37.84683,145.05275,89
4043,4040 4273 2000,-37.84683,145.05275,20
4043,4040 4273 2000,-37.84683,145.05275,28
4043,4040 4273 2000,-37.84683,145.05275,24
4043,4040 4273 2000,-37.84683,145.05275,35
4043,4040 4273 2000,-37.84683,145.05275,31
4043,4040 4273 2000,-37.84683,145.05275,67
4043,4040 4273 2000,-37.84683,145.05275,115
4043,4040 4273 2000,-37.84683,145.05275,32
4043,4040 4273 2000,-37.84683,145.05275,31
4043,4040 4273 2000,-37.84683,145.05275,35
4043,4040 4273 2000,-37.84683,145.05275,43
4043,4040 4273 2000,-37.84683,145.05275,37
4043,4040 4273 2000,-37.84683,145.05275,68
4043,4040 4273 2000,-37.84683,145.05275,124
4043,4040 4273 2000,-37.84683,145.05275,33
4043,4040 4273 2000,-37.84683,145.05275,30
4043,4040 4273 2000,-37.84683,145.05275,36
4043,4040 4273 2000,-37.84683,145.05275,29
4043,4040 4273 2000,-37.84683,145.05275,32
4043,4040 4273 2000,-37.84683,145.05275,70
4043,4040 4273 2000,-37.84683,145.05275,105
4043,4040 4273 2000,-37.84683,145.05275,38
4043,4040 4273 2000,-37.84683,145.05275,43
4043,4040 4273 2000,-37.84726,145.05308,68
4043,4040 4273 2000,-37.84726,145.05308,25
